date_key,sma_20,sma_50,sma_200,rsi_14,macd_line,macd_signal,bollinger_upper,bollinger_lower,support_level,resistance_level
2023-12-12,139.75279836900162,139.53141122369038,138.09753906815834,46.825035734445464,-0.03559070759686733,0.032779861547029644,140.2873434754429,139.21825326256035,138.8832891479215,140.69348353678188
2023-12-13,139.72746210356925,139.55793900991452,138.10607608786975,49.1159487144036,-0.0563487883418361,0.01495413156925649,140.28454205640412,139.17038215073438,138.8832891479215,140.69348353678188
2023-12-14,139.72930309507518,139.58734092317655,138.1171072719849,48.645672330985114,-0.03714981788453997,0.004533341678497195,140.2872336207617,139.17137256938867,138.8832891479215,140.69348353678188
2023-12-15,139.7235073348526,139.6261436055852,138.13107622153183,47.18970002410937,-0.0036585491302218998,0.0028949635167533757,140.2652160269661,139.1817986427391,138.8832891479215,140.69348353678188
2023-12-18,139.7203339555329,139.6539356939915,138.1417040992227,43.375795241072915,-0.03012625615835418,-0.0037092804182681377,140.2698181243816,139.17084978668422,138.8832891479215,140.69348353678188
2023-12-19,139.71520173516984,139.68882083430134,138.1549976714599,50.869019360333255,-0.011259440572132462,-0.005219312449041003,140.25682731833876,139.17357615200092,138.8832891479215,140.69348353678188
2023-12-20,139.75121542960412,139.7282306124692,138.17281040075434,56.167078056921255,0.05210275111355145,0.006245100263477491,140.39017022390917,139.11226063529907,138.8832891479215,140.69348353678188
2023-12-21,139.79352028081058,139.76072821528726,138.19031283881654,56.673751378186296,0.0861906404091144,0.02223420829260488,140.45689317656496,139.1301473850562,138.8832891479215,140.89726562834593
2023-12-22,139.80900697373113,139.79770027198086,138.20447259107857,55.762250635024536,0.10672175938125861,0.03913171851033564,140.49778874777917,139.1202251996831,138.8832891479215,140.89726562834593
2023-12-25,139.7957790662727,139.82797122532756,138.21507730638416,55.42339160696979,0.1020762870962244,0.05172063222751339,140.45945431160234,139.13210382094306,138.8832891479215,140.89726562834593
2023-12-26,139.81854098042635,139.87030977202758,138.22900407494913,55.527104606449946,0.12759687984612356,0.06689588175123544,140.5269598681687,139.110122092684,138.8832891479215,140.89726562834593
2023-12-27,139.84121433524223,139.90816258246872,138.24272528495757,51.45020515860171,0.13716020090583925,0.0809487455821562,140.5742595615781,139.10816910890637,138.8832891479215,140.89726562834593
2023-12-28,139.85915569548246,139.94402214143693,138.25575796124832,57.25990032387194,0.14195053505187616,0.0931491034761002,140.6123942529852,139.1059171379797,138.8832891479215,140.89726562834593
2023-12-29,139.896928447995,139.95975057334246,138.2692587439088,64.87019051668477,0.15727920784894422,0.10597512435066903,140.67873494683363,139.1151219491564,138.8832891479215,140.89726562834593
2024-01-01,139.92755188200155,139.97289573026075,138.28265073306227,60.00116929948959,0.15750476049441886,0.116281051579419,140.71754647957687,139.13755728442624,138.8832891479215,140.89726562834593
2024-01-02,139.95975725062726,139.97810568372407,138.29597056617638,59.14868974246136,0.14128099227383473,0.12128103971830215,140.7181513120302,139.20136318922434,138.8832891479215,140.89726562834593
2024-01-03,139.93302490263693,139.95643152288775,138.3063966151608,43.76838599171291,0.06233636499675299,0.10949210477399234,140.74916277724148,139.11688702803238,138.8832891479215,140.89726562834593
2024-01-04,139.89198034098555,139.93137916590703,138.31766245367817,40.757118341751095,0.00046742448168402007,0.08768716871553067,140.75308140297034,139.03087927900077,138.85281311353083,140.89726562834593
2024-01-05,139.85887849652244,139.90721589214897,138.32578471427422,44.29262980700003,-0.07492319695123228,0.05516509558217808,140.81185462634616,138.9059023666987,138.77647325288186,140.89726562834593
2024-01-08,139.84434981722535,139.88226252514366,138.33302077379375,35.40124412098349,-0.1363014389079069,0.01687178868416107,140.8473355335033,138.8413641009474,138.62398833087406,140.89726562834593
2024-01-09,139.83361147153084,139.86010201618294,138.34246762643102,30.53543207968768,-0.1527189908740354,-0.017046367227478234,140.85655943963854,138.81066350342314,138.62398833087406,140.89726562834593
2024-01-10,139.79496656081966,139.83048612984797,138.34689304978946,26.249248439849524,-0.2185486551019551,-0.05734682480237362,140.9422641957613,138.647668925878,138.3324553967081,140.89726562834593
2024-01-11,139.73685806007043,139.7998157987733,138.350652044973,27.719328231737094,-0.2638667682898017,-0.09865081349985926,140.99386163577395,138.4798544843669,138.31292079210962,140.89726562834593
2024-01-12,139.6831229447892,139.78328701030483,138.35831841728677,35.89496101487558,-0.2713619220997714,-0.1331930352198417,140.97796867289992,138.3882772166785,138.31292079210962,140.89726562834593
2024-01-15,139.66415150208007,139.7472773671778,138.36634242510706,29.07753525248006,-0.27142733893757054,-0.16083989596338746,140.98892069546565,138.3393823086945,138.31292079210962,140.89726562834593
2024-01-16,139.60649969427104,139.721286330867,138.3697273974042,27.642790298232384,-0.2908373617231632,-0.18683938911534265,140.99339450888797,138.2196048796541,138.31292079210962,140.89726562834593
2024-01-17,139.5399667840153,139.69463339968678,138.37580858748942,35.84613736346857,-0.26844735291663824,-0.2031609818756018,140.8788318283326,138.20110173969798,138.31292079210962,140.89726562834593
2024-01-18,139.48534915660926,139.6792086751694,138.37965333237196,33.87150322829751,-0.24379704622984377,-0.21128819474645022,140.78484308924686,138.18585522397166,138.31292079210962,140.8226012110969
2024-01-19,139.41395602960014,139.66103591600142,138.38449940586517,31.53949463116608,-0.25366383109360413,-0.219763322015881,140.70043305352854,138.12747900567174,138.31292079210962,140.8226012110969
2024-01-22,139.35797607454225,139.63705029797458,138.38886535315692,34.150461122645225,-0.2534275510095938,-0.22649616781462356,140.63909661977368,138.07685552931082,138.31292079210962,140.8226012110969
2024-01-23,139.30062714805283,139.61651815418963,138.3934569393175,49.019809613181486,-0.22221501161351398,-0.22563993657440162,140.4934592845489,138.10779501155676,138.31292079210962,140.8226012110969
2024-01-24,139.2437763587601,139.6010645113264,138.3987537029987,47.4640946324187,-0.20341097910508665,-0.2211941450805386,140.3530463855577,138.1345063319625,138.31292079210962,140.8226012110969
2024-01-25,139.18281182843768,139.58582071701326,138.40347268990948,50.953284752992495,-0.19406285181815974,-0.21576788642806286,140.19394992540194,138.17167373147342,138.31292079210962,140.8226012110969
2024-01-26,139.10205999953786,139.5583956634344,138.4092830414479,48.15051473897027,-0.20290352526174615,-0.21319501419479953,139.95099493646578,138.25312506260994,138.31292079210962,140.3846006235433
2024-01-29,139.02228793564197,139.54313132473638,138.41616047182592,40.43028935288888,-0.21594626573943287,-0.21374526450372622,139.69033247876874,138.3542433925152,138.31292079210962,140.3846006235433
2024-01-30,138.95978071966414,139.5204844478483,138.42176908214012,54.428554300246226,-0.21076451167937194,-0.21314911393885536,139.4062291022168,138.51333233711148,138.31292079210962,139.7343071228321
2024-01-31,138.96775108840285,139.51413724128923,138.42936372185787,62.23612648852501,-0.15648364595139697,-0.20181602034136367,139.44269107714229,138.4928110996634,138.31292079210962,139.6681503894946
2024-02-01,138.95903375170124,139.50755603127848,138.43542115938385,52.32295994203067,-0.13810422300119285,-0.18907366087332952,139.41558755001031,138.50247995339217,138.31292079210962,139.6681503894946
2024-02-02,139.00122169175157,139.5051644575428,138.44719965929852,60.26645736863979,-0.06782663501462594,-0.16482425570158882,139.58975813151332,138.4126852519898,138.31292079210962,139.69662285763303
2024-02-05,139.01535891130882,139.48416582449178,138.45696331054268,55.6864832731891,-0.05991152121907817,-0.1438417088050867,139.60791757250982,138.42280025010783,138.31292079210962,139.69662285763303
2024-02-06,138.99257010698219,139.4627410762079,138.46199909365717,46.2127731807277,-0.081823261789566,-0.13143801940198258,139.57656318986992,138.40857702409446,138.31292079210962,139.69662285763303
2024-02-07,139.03058772951954,139.45413832383795,138.46960671543124,51.806276951361845,-0.055752315652085827,-0.11630087865200323,139.6055114205144,138.45566403852467,138.31292079210962,139.69662285763303
2024-02-08,139.05438142907616,139.43918332624352,138.47764911692124,53.7088797717728,-0.05361719343912341,-0.10376414160942725,139.6009422827605,138.5078205753918,138.3559831559919,139.69662285763303
2024-02-09,139.05932524216874,139.42758192430298,138.48470783538178,52.279231646752855,-0.05640378592792672,-0.09429207047312715,139.60404798025255,138.51460250408493,138.3559831559919,139.69662285763303
2024-02-12,139.06472245911147,139.4164877690108,138.4903643593021,48.70867925351592,-0.05450644500189128,-0.08633494537888,139.6088277825298,138.52061713569313,138.3559831559919,139.69662285763303
2024-02-13,139.09112073637098,139.412459606593,138.49723906128654,51.60810509076731,-0.041344762431322124,-0.07733690878936843,139.6139467758116,138.56829469693037,138.34792984387312,139.69662285763303
2024-02-14,139.09702080159667,139.40145436121313,138.5029662483572,53.0579326024804,-0.02898253184420696,-0.06766603340033614,139.62488298695158,138.56915861624177,138.3070772445525,139.69662285763303
2024-02-15,139.0922290414257,139.38128899733445,138.5101950893757,53.94362573618772,-0.03197587334915397,-0.06052800139009971,139.6181849076474,138.566273175204,138.3070772445525,139.69662285763303
2024-02-16,139.10600640584835,139.37046338143867,138.51661363568945,54.98625039286096,-0.03628874988936559,-0.05568015108995289,139.6129075497863,138.59910526191038,138.3070772445525,139.69662285763303
2024-02-19,139.11332365872084,139.36654918673622,138.52525897319572,52.15870006099472,-0.044485056708026605,-0.05344113221356763,139.60909217020983,138.61755514723185,138.3070772445525,139.69662285763303
2024-02-20,139.1168971867491,139.36215768128864,138.5342246681029,47.80766537912678,-0.02823325031502577,-0.048399555833859256,139.61655683294694,138.61723754055126,138.3070772445525,139.69662285763303
2024-02-21,139.12037827335135,139.3582309792392,138.54320240210723,50.989570905399624,-0.02350869307926473,-0.04342138328294035,139.62067367775776,138.62008286894493,138.3070772445525,139.79134145183818
2024-02-22,139.1547170148353,139.35598628491732,138.55449074035337,48.501952626209665,0.021989923914503606,-0.030339121843451562,139.71365183305647,138.59578219661415,138.3070772445525,139.79134145183818
2024-02-23,139.19670553164036,139.34767494214947,138.56553270906002,58.14677378736863,0.05121491355851049,-0.014028314763059149,139.76279749518218,138.63061356809854,138.3070772445525,139.95450623655748
2024-02-26,139.235622065449,139.34924656870282,138.57829073165138,62.771084912407794,0.06019859221194679,0.000817066631942043,139.75521073629642,138.7160333946016,138.3070772445525,139.95450623655748
2024-02-27,139.26068740168276,139.33867871445347,138.5896932116173,49.444408659990415,0.05739178555711533,0.012132010416976704,139.74617990865696,138.77519489470856,138.3070772445525,139.95450623655748
2024-02-28,139.26328897662924,139.3189666600993,138.6032154769381,59.429103635077375,0.06651827606771121,0.023009263547123612,139.7532424175683,138.7733355356902,138.3070772445525,139.95450623655748
2024-02-29,139.2929038969358,139.30730947772855,138.61860310685623,65.42275612046382,0.09007722188300704,0.036422855214300304,139.81431569699788,138.77149209687371,138.3070772445525,140.0768440653013
2024-03-01,139.27729917469148,139.29248133792692,138.6336483837507,58.31246876063564,0.08966718361750736,0.04707172089494172,139.75268748572998,138.80191086365298,138.3070772445525,140.0768440653013
2024-03-04,139.29363789173016,139.28330935467477,138.64955545809087,56.38116671343208,0.09136934442250322,0.05593124560045404,139.77869389115043,138.8085818923099,138.3070772445525,140.1074990279758
2024-03-05,139.33993231801864,139.27129761124482,138.66251701239287,60.373722349502884,0.11065849172152298,0.06687669482466783,139.81473305580278,138.8651315802345,138.3070772445525,140.1074990279758
2024-03-06,139.3638628434465,139.26319772711963,138.6737228894023,66.07209171263767,0.1311355138453223,0.07972845862879874,139.88834035275633,138.83938533413667,138.3070772445525,140.31901817587095
2024-03-07,139.4090405141767,139.25913725372118,138.68676628495476,69.4406221758579,0.1606567356195967,0.09591411402695835,139.99744359543124,138.82063743292215,138.3070772445525,140.31901817587095
2024-03-08,139.45246012330384,139.2497945944265,138.70001202285908,68.51870663417816,0.1740797361939599,0.11154723846035867,140.05968766243976,138.84523258416792,138.3070772445525,140.36648491500597
2024-03-11,139.50012935618753,139.24551875868522,138.716479385791,66.50974478462888,0.19283033440666486,0.12780385764961993,140.14005989166128,138.86019882071378,138.3070772445525,140.36648491500597
2024-03-12,139.5420041433865,139.2453583636967,138.73287927825154,69.91073714153454,0.2071327835109571,0.14366964282188738,140.21874792146886,138.86526036530412,138.3070772445525,140.499898789813
2024-03-13,139.59826434397112,139.26755013774678,138.75034791672496,66.78662124691613,0.2405082109891623,0.16303735645534237,140.35812663371212,138.83840205423013,138.58954479123267,140.6476653599298
2024-03-14,139.6596440360315,139.28835447535283,138.76573000665184,67.33369139697147,0.2590749304515896,0.18224487125459182,140.44668365844674,138.87260441361624,138.58954479123267,140.95363619933954
2024-03-15,139.74408842599317,139.32454735322696,138.78179149629142,78.35891813103474,0.30513539970942816,0.20682297694555912,140.62081416456093,138.8673626874254,138.58954479123267,140.95502613126578
2024-03-18,139.84019374786232,139.364886758991,138.79861348993455,83.72336374030242,0.3511188517622372,0.23568215190889477,140.79240943433362,138.887978061391,138.59180034556638,140.95502613126578
2024-03-19,139.9320815927481,139.4015457297755,138.81644438446108,84.0177511972255,0.39858214233132117,0.2682621499933801,141.00370172972876,138.86046145576742,138.7255124758271,141.2135019604875
2024-03-20,140.01673926411314,139.4469400605566,138.83470077378533,73.9949325399579,0.41136082892919035,0.2968818857805422,141.1039794644522,138.92949906377407,138.7255124758271,141.2135019604875
2024-03-21,140.0810869037564,139.4936778223917,138.85241476261467,82.40547072311078,0.42581041379651197,0.3226675913837362,141.23840936941934,138.92376443809343,138.7255124758271,141.52931702575225
2024-03-22,140.1368288904602,139.52915732041788,138.86745151703042,74.02313560014278,0.4123774791088124,0.34060956892875144,141.30762606013488,138.96603172078554,138.7255124758271,141.52931702575225
2024-03-25,140.21084455598276,139.56792379026388,138.88255214520467,73.60880094513638,0.41297848165001483,0.3550833514730041,141.3863147273869,139.03537438457863,138.7255124758271,141.57307109802196
2024-03-26,140.30739618133597,139.61903730927943,138.90117840438594,76.03903786786447,0.4355385753261203,0.3711743962436274,141.49759316507286,139.1171991975991,138.98851629832495,141.57307109802196
2024-03-27,140.38384757428997,139.65651897620918,138.91695668201044,67.6237635883605,0.42816130597555,0.382571778190012,141.54821045300258,139.21948469557736,138.98851629832495,141.57307109802196
2024-03-28,140.4751349809877,139.70322380747993,138.93654025953586,74.83725050820577,0.458338660951199,0.39772515474224945,141.69910958037693,139.25116038159845,138.98851629832495,141.94731862815587
2024-03-29,140.56164820273736,139.75155820718183,138.95270920204933,66.89784540683338,0.4513003411804277,0.4084401920298852,141.73235444103096,139.39094196444375,139.3861245204428,141.94731862815587
2024-04-01,140.63075500982717,139.79242092878874,138.9666814017885,61.093071201495995,0.41591731037979685,0.40993561569986753,141.70047207553537,139.56103794411897,139.3861245204428,141.94731862815587
2024-04-02,140.69742590299535,139.83001711322183,138.98301018594495,59.81094569035528,0.39856619741891564,0.4076617320436772,141.7013780632954,139.6934737426953,139.3861245204428,141.94731862815587
2024-04-03,140.78003342791908,139.87770055478322,139.00083156822038,64.85046075153409,0.4124814286278422,0.40862567136051026,141.75761397095462,139.80245288488354,139.3861245204428,141.94731862815587
2024-04-04,140.8589740526761,139.92960214341656,139.01918554930845,61.754235824558464,0.4278050998211995,0.41246155705264814,141.8348964083051,139.8830516970471,139.3861245204428,141.94731862815587
2024-04-05,140.95123797601153,139.989465785016,139.03891575080655,61.755261023589064,0.44831678226802296,0.4196326020957231,141.9046225012637,139.99785345075935,139.3861245204428,142.296144557486
2024-04-08,141.02930903029284,140.04832719654553,139.05975247420926,56.986304837272876,0.44685208891510797,0.42507649945960013,141.92767214859717,140.1309459119885,139.57915286240677,142.296144557486
2024-04-09,141.082825547093,140.09457629466823,139.07851181146063,53.68634379151999,0.40324618135878154,0.4207104358394364,141.86200902114413,140.30364207304186,139.93029640425837,142.296144557486
2024-04-10,141.14629310118727,140.13896694286055,139.0998468565057,58.030435326007215,0.4048932020330369,0.4175469890781565,141.8921448631161,140.40044133925844,139.93029640425837,142.296144557486
2024-04-11,141.1925106561674,140.18174523713927,139.12087954181007,55.9401791640025,0.36920678377711624,0.4078789480179485,141.83061454808768,140.55440676424712,140.33761181930566,142.296144557486
2024-04-12,141.22643467661305,140.21463254717156,139.1434131481277,55.81602177865379,0.35189255324908686,0.39668166906417623,141.83846806620502,140.61440128702108,140.33761181930566,142.296144557486
2024-04-15,141.26181006088893,140.26346721882302,139.16444877402066,54.34624247854132,0.3500061839050943,0.3873465720323599,141.88192447195297,140.6416956498249,140.33761181930566,142.296144557486
2024-04-16,141.2690493987761,140.3121374464931,139.18577242690745,52.86384517215915,0.3150878898868257,0.3728948356032531,141.88543055848248,140.65266823906973,140.33761181930566,142.296144557486
2024-04-17,141.2956123837179,140.35294992223595,139.20708538535035,48.37052853851396,0.29510385169453457,0.3573366388215094,141.88444819343792,140.70677657399787,140.33761181930566,142.296144557486
2024-04-18,141.3182951964549,140.39924332934322,139.22618742033592,53.125529156725044,0.27901891279282154,0.34167309361577186,141.89110863001713,140.74548176289267,140.33761181930566,142.296144557486
2024-04-19,141.3469045244748,140.4441890333403,139.24740374031433,55.86853481972268,0.25279116478841956,0.32389670785030145,141.84953284669922,140.8442762022504,140.33761181930566,142.296144557486
2024-04-22,141.33994587613566,140.47801315707358,139.26561345529112,46.102286023949404,0.18843975945006264,0.2968053181702537,141.86989537858588,140.80999637368544,140.33761181930566,142.296144557486
2024-04-23,141.33857251011415,140.51801801877673,139.28554542486506,46.7460061442068,0.1715810520433081,0.27176046494486455,141.86945421744966,140.80769080277864,140.33761181930566,142.296144557486
2024-04-24,141.34572261997138,140.55599970355902,139.3065970840876,44.14485697004511,0.14992687752842926,0.2473937474615775,141.86194144858203,140.82950379136074,140.51726240360935,142.296144557486
2024-04-25,141.31621118637224,140.59281666545857,139.32613050249415,39.18253055642815,0.11359803437943583,0.22063460484514916,141.85562180951334,140.77680056323115,140.51726240360935,142.296144557486
2024-04-26,141.30061367352758,140.6294011142535,139.3450916577681,40.38575516034205,0.0805812349630628,0.1926239308687319,141.87033558605216,140.730891761003,140.51726240360935,142.296144557486
2024-04-29,141.28901729377202,140.6626983828092,139.36072635993006,43.13474576132199,0.03545298778686856,0.16118974225235924,141.90107223342687,140.67696235411717,140.51726240360935,142.296144557486
2024-04-30,141.26623551639761,140.68975244508118,139.3782787756377,33.144683899960896,-0.0030431390754870336,0.12834316598679,141.94056195966934,140.5919090731259,140.2072641431952,142.296144557486
2024-05-01,141.1949858540739,140.70754358707225,139.39589577591724,31.464380572564323,-0.0784454493148985,0.08698544292645229,142.04749270406887,140.34247900407894,139.75942119947783,142.296144557486
2024-05-02,141.10661331650755,140.71036066408544,139.41070134782842,25.30137918625553,-0.15482384798585258,0.0386235847439913,142.12990826551518,140.0833183674999,139.4943579288404,142.296144557486
2024-05-03,141.0059128596492,140.7131487162195,139.4245528255556,19.948727964108286,-0.21918734566708054,-0.01293860133822308,142.1435924477265,139.86823327157188,139.4943579288404,142.2823124873193
2024-05-06,140.93665009141034,140.7287384069301,139.43997466188023,33.99030045295538,-0.22938580653155327,-0.05622804237688914,142.08654242154492,139.78675776127577,139.4943579288404,141.8957651565479
2024-05-07,140.89618512784088,140.7487753851315,139.45517087565162,33.37181175418064,-0.2261827792422082,-0.09021898974995296,142.07149885306902,139.72087140261274,139.4943579288404,141.8779269696855
2024-05-08,140.85733706862388,140.77658617965838,139.4758581643405,42.42960295457219,-0.17810943559808834,-0.10779707891958006,141.9772218924889,139.73745224475886,139.4943579288404,141.8779269696855
2024-05-09,140.8212527566372,140.79308478101987,139.49434988835526,40.049649392049176,-0.16636865209858342,-0.11951139355538073,141.93456555625514,139.70793995701925,139.4943579288404,141.8779269696855
